"Pathway ID","Pathway KEGG","Reaction KEGG ID"
"23","map00240","R00976"
"23","map00240","R00977"
"23","map00240","R00978"
"23","map00240","R01055"
"23","map00240","R01080"
"23","map00240","R01397"
"23","map00240","R01400"
"23","map00240","R01411"
"23","map00240","R01413"
"23","map00240","R01414"
"23","map00240","R01415"
"23","map00240","R01548"
"23","map00240","R01549"
"23","map00240","R01567"
"23","map00240","R01569"
"23","map00240","R01570"
"23","map00240","R01663"
"23","map00240","R01664"
"23","map00240","R01665"
"23","map00240","R01666"
"23","map00240","R01667"
"23","map00240","R01668"
"23","map00240","R01669"
"23","map00240","R01867"
"23","map00240","R01868"
"23","map00240","R01869"
"23","map00240","R01870"
"23","map00240","R01876"
"23","map00240","R01877"
"23","map00240","R01878"
"23","map00240","R01880"
"23","map00240","R01993"
"23","map00240","R02016"
"23","map00240","R02018"
"23","map00240","R02022"
"23","map00240","R02023"
"23","map00240","R02024"
"23","map00240","R02091"
"23","map00240","R02092"
"23","map00240","R02093"
"23","map00240","R02094"
"23","map00240","R02095"
"23","map00240","R02096"
"23","map00240","R02097"
"23","map00240","R02098"
"23","map00240","R02099"
"23","map00240","R02100"
"23","map00240","R02101"
"23","map00240","R02102"
"23","map00240","R02137"
"23","map00240","R02139"
"23","map00240","R02269"
"23","map00240","R02296"
"23","map00240","R02325"
"23","map00240","R02326"
"23","map00240","R02327"
"23","map00240","R02330"
"23","map00240","R02331"
"23","map00240","R02332"
"23","map00240","R02370"
"23","map00240","R02371"
"23","map00240","R02372"
"23","map00240","R02484"
"23","map00240","R02485"
"23","map00240","R02806"
"23","map00240","R03055"
"23","map00240","R03315"
"23","map00240","R03538"
"23","map00240","R03870"
"23","map00240","R03929"
"23","map00240","R04666"
"23","map00240","R06613"
"23","map00240","R07307"
"23","map00240","R07629"
"23","map00240","R09289"
"23","map00240","R09936"
"23","map00240","R09947"
"23","map00240","R09980"
"23","map00240","R09981"
"23","map00240","R09982"
"23","map00240","R09983"
"24","map00250","R00093"
"24","map00250","R00114"
"24","map00250","R00149"
"24","map00250","R00243"
"24","map00250","R00248"
"24","map00250","R00253"
"24","map00250","R00256"
"24","map00250","R00258"
"24","map00250","R00261"
"24","map00250","R00269"
"24","map00250","R00348"
"24","map00250","R00355"
"24","map00250","R00357"
"24","map00250","R00359"
"24","map00250","R00369"
"24","map00250","R00396"
"24","map00250","R00397"
"24","map00250","R00400"
"24","map00250","R00483"
"24","map00250","R00484"
"24","map00250","R00485"
"24","map00250","R00487"
"24","map00250","R00488"
"24","map00250","R00490"
"24","map00250","R00491"
"24","map00250","R00575"
"24","map00250","R00576"
"24","map00250","R00578"
"24","map00250","R00707"
"24","map00250","R00708"
"24","map00250","R00713"
"24","map00250","R00714"
"24","map00250","R00768"
"24","map00250","R01072"
"24","map00250","R01083"
"24","map00250","R01086"
"24","map00250","R01135"
"24","map00250","R01346"
"24","map00250","R01397"
"24","map00250","R01648"
"24","map00250","R01954"
"24","map00250","R10178"
"24","map00250","R10677"
"24","map00250","R10678"
"24","map00250","R10687"
"24","map00250","R10688"
"24","map00250","R10693"
"25","map00253","R00742"
"25","map00253","R04060"
"25","map00253","R05456"
"25","map00253","R05459"
"25","map00253","R05462"
"25","map00253","R05463"
"25","map00253","R06641"
"25","map00253","R06642"
"25","map00253","R09187"
"25","map00253","R09188"
"25","map00253","R09189"
"25","map00253","R09190"
"25","map00253","R09191"
"25","map00253","R09192"
"25","map00253","R09193"
"25","map00253","R09194"
"25","map00253","R09195"
"25","map00253","R09196"
"25","map00253","R09197"
"25","map00253","R09198"
"25","map00253","R09199"
"25","map00253","R09200"
"26","map00254","R00742"
"26","map00254","R03111"
"26","map00254","R03112"
"26","map00254","R09756"
"26","map00254","R10224"
"26","map00254","R10239"
"26","map00254","R10307"
"26","map00254","R10309"
"26","map00254","R10310"
"26","map00254","R10311"
"26","map00254","R10317"
"26","map00254","R10318"
"26","map00254","R10319"
"26","map00254","R10320"
"26","map00254","R10398"
"26","map00254","R10399"
"26","map00254","R10400"
"26","map00254","R10401"
"26","map00254","R10402"
"26","map00254","R10403"
"26","map00254","R10475"
"26","map00254","R10476"
"26","map00254","R10477"
"26","map00254","R10478"
"26","map00254","R10479"
"26","map00254","R10480"
"26","map00254","R10481"
"26","map00254","R10482"
"26","map00254","R10483"
"27","map00260","R00220"
"27","map00260","R00221"
"27","map00260","R00364"
"27","map00260","R00366"
"27","map00260","R00367"
"27","map00260","R00371"
"27","map00260","R00372"
"27","map00260","R00480"
"27","map00260","R00565"
"27","map00260","R00582"
"27","map00260","R00585"
"27","map00260","R00588"
"27","map00260","R00589"
"27","map00260","R00610"
"27","map00260","R00611"
"27","map00260","R00751"
"27","map00260","R00830"
"27","map00260","R00891"
"27","map00260","R00945"
"27","map00260","R00996"
"27","map00260","R01001"
"27","map00260","R01022"
"27","map00260","R01025"
"27","map00260","R01290"
"27","map00260","R01388"
"27","map00260","R01392"
"27","map00260","R01465"
"27","map00260","R01466"
"27","map00260","R01511"
"27","map00260","R01513"
"27","map00260","R01514"
"27","map00260","R01518"
"27","map00260","R01565"
"27","map00260","R01566"
"27","map00260","R01771"
"27","map00260","R01773"
"27","map00260","R01775"
"27","map00260","R01800"
"27","map00260","R01883"
"27","map00260","R02291"
"27","map00260","R02529"
"27","map00260","R02565"
"27","map00260","R02566"
"27","map00260","R02722"
"27","map00260","R02818"
"27","map00260","R02821"
"27","map00260","R02854"
"27","map00260","R03425"
"27","map00260","R03691"
"27","map00260","R03758"
"27","map00260","R03759"
"27","map00260","R03815"
"27","map00260","R04125"
"27","map00260","R04173"
"27","map00260","R06171"
"27","map00260","R06977"
"27","map00260","R06978"
"27","map00260","R06979"
"27","map00260","R07244"
"27","map00260","R07409"
"27","map00260","R07650"
"27","map00260","R08050"
"27","map00260","R08211"
"27","map00260","R08557"
"27","map00260","R08558"
"27","map00260","R08572"
"27","map00260","R09800"
"27","map00260","R09801"
"27","map00260","R09805"
"27","map00260","R10060"
"27","map00260","R10061"
"27","map00260","R10851"
"28","map00270","R00177"
"28","map00270","R00178"
"28","map00270","R00179"
"28","map00270","R00192"
"28","map00270","R00194"
"28","map00270","R00480"
"28","map00270","R00586"
"28","map00270","R00590"
"28","map00270","R00648"
"28","map00270","R00650"
"28","map00270","R00653"
"28","map00270","R00654"
"28","map00270","R00657"
"28","map00270","R00782"
"28","map00270","R00863"
"28","map00270","R00892"
"28","map00270","R00893"
"28","map00270","R00895"
"28","map00270","R00896"
"28","map00270","R00897"
"28","map00270","R00900"
"28","map00270","R00901"
"28","map00270","R00903"
"28","map00270","R00946"
"28","map00270","R00999"
"28","map00270","R01001"
"28","map00270","R01113"
"28","map00270","R01286"
"28","map00270","R01287"
"28","map00270","R01288"
"28","map00270","R01290"
"28","map00270","R01291"
"28","map00270","R01292"
"28","map00270","R01401"
"28","map00270","R01402"
"28","map00270","R01773"
"28","map00270","R01775"
"28","map00270","R01776"
"28","map00270","R01777"
"28","map00270","R01874"
"28","map00270","R01920"
"28","map00270","R02025"
"28","map00270","R02026"
"28","map00270","R02291"
"28","map00270","R02408"
"28","map00270","R02409"
"28","map00270","R02433"
"28","map00270","R02618"
"28","map00270","R02619"
"28","map00270","R02821"
"28","map00270","R02869"
"28","map00270","R03104"
"28","map00270","R03105"
"28","map00270","R03132"
"28","map00270","R03217"
"28","map00270","R03260"
"28","map00270","R04143"
"28","map00270","R04405"
"28","map00270","R04420"
"28","map00270","R04858"
"28","map00270","R04860"
"28","map00270","R04861"
"28","map00270","R05693"
"28","map00270","R07136"
"28","map00270","R07137"
"28","map00270","R07214"
"28","map00270","R07274"
"28","map00270","R07363"
"28","map00270","R07364"
"28","map00270","R07392"
"28","map00270","R07393"
"28","map00270","R07394"
"28","map00270","R07395"
"28","map00270","R07396"
"28","map00270","R07633"
"28","map00270","R07634"
"28","map00270","R08699"
"28","map00270","R10305"
"28","map00270","R10404"
"28","map00270","R10409"
"29","map00280","R00238"
"29","map00280","R00410"
"29","map00280","R00833"
"29","map00280","R00927"
"29","map00280","R00935"
"29","map00280","R01088"
"29","map00280","R01090"
"29","map00280","R01214"
"29","map00280","R01357"
"29","map00280","R01360"
"29","map00280","R01434"
"29","map00280","R01859"
"29","map00280","R01978"
"29","map00280","R02085"
"29","map00280","R02197"
"29","map00280","R02199"
"29","map00280","R02661"
"29","map00280","R02662"
"29","map00280","R02663"
"29","map00280","R02764"
"29","map00280","R02765"
"29","map00280","R03172"
"29","map00280","R03174"
"29","map00280","R03175"
"29","map00280","R03383"
"29","map00280","R03869"
"29","map00280","R03871"
"29","map00280","R04095"
"29","map00280","R04097"
"29","map00280","R04098"
"29","map00280","R04137"
"29","map00280","R04138"
"29","map00280","R04187"
"29","map00280","R04188"
"29","map00280","R04203"
"29","map00280","R04204"
"29","map00280","R04224"
"29","map00280","R05064"
"29","map00280","R05066"
"29","map00280","R07160"
"29","map00280","R07599"
"29","map00280","R07600"
"29","map00280","R07601"
"29","map00280","R07602"
"29","map00280","R07603"
"29","map00280","R07604"
"29","map00280","R07618"
"29","map00280","R08566"
"29","map00280","R08567"
"29","map00280","R10759"
"30","map00281","R03493"
"30","map00281","R03494"
"30","map00281","R03581"
"30","map00281","R08083"
"30","map00281","R08084"
"30","map00281","R08085"
"30","map00281","R08086"
"30","map00281","R08087"
"30","map00281","R08088"
"30","map00281","R08089"
"30","map00281","R08090"
"30","map00281","R08091"
"30","map00281","R08092"
"30","map00281","R08093"
"30","map00281","R08094"
"30","map00281","R08095"
"30","map00281","R08096"
"30","map00281","R08097"
"30","map00281","R08098"
"30","map00281","R08099"
"30","map00281","R10125"
"30","map00281","R10126"
"31","map00290","R00226"
"31","map00290","R00994"
"31","map00290","R00996"
"31","map00290","R01088"
"31","map00290","R01090"
"31","map00290","R01213"
"31","map00290","R01214"
"31","map00290","R01215"
"31","map00290","R01434"
"31","map00290","R01652"
"31","map00290","R02196"
"31","map00290","R02199"
"31","map00290","R03896"
"31","map00290","R03898"
"31","map00290","R03968"
"31","map00290","R04001"
"31","map00290","R04426"
"31","map00290","R04440"
"31","map00290","R04441"
"31","map00290","R05068"
"31","map00290","R05069"
"31","map00290","R05070"
"31","map00290","R05071"
"31","map00290","R07399"
"31","map00290","R08648"
"32","map00300","R00271"
"32","map00300","R00451"
"32","map00300","R00480"
"32","map00300","R00715"
"32","map00300","R01773"
"32","map00300","R01775"
"32","map00300","R01934"
"32","map00300","R01939"
"32","map00300","R02291"
"32","map00300","R02315"
"32","map00300","R02733"
"32","map00300","R02734"
"32","map00300","R02735"
"32","map00300","R02755"
"32","map00300","R02788"
"32","map00300","R03098"
"32","map00300","R03444"
"32","map00300","R04198"
"32","map00300","R04199"
"32","map00300","R04336"
"32","map00300","R04364"
"32","map00300","R04365"
"32","map00300","R04371"
"32","map00300","R04390"
"32","map00300","R04467"
"32","map00300","R04475"
"32","map00300","R04617"
"32","map00300","R04863"
"32","map00300","R07613"
"32","map00300","R09775"
"32","map00300","R09776"
"32","map00300","R09777"
"32","map00300","R09778"
"32","map00300","R09779"
"32","map00300","R10010"
"32","map00300","R10011"
"32","map00300","R10012"
"32","map00300","R10013"
"32","map00300","R10147"
"33","map00310","R00238"
"33","map00310","R00447"
"33","map00310","R00448"
"33","map00310","R00449"
"33","map00310","R00452"
"33","map00310","R00454"
"33","map00310","R00458"
"33","map00310","R00460"
"33","map00310","R00461"
"33","map00310","R00462"
"33","map00310","R00715"
"33","map00310","R00716"
"33","map00310","R01171"
"33","map00310","R01365"
"33","map00310","R01620"
"33","map00310","R01939"
"33","map00310","R01940"
"33","map00310","R01975"
"33","map00310","R02201"
"33","map00310","R02203"
"33","map00310","R02204"
"33","map00310","R02205"
"33","map00310","R02273"
"33","map00310","R02274"
"33","map00310","R02276"
"33","map00310","R02313"
"33","map00310","R02315"
"33","map00310","R02397"
"33","map00310","R02401"
"33","map00310","R02402"
"33","map00310","R02488"
"33","map00310","R02571"
"33","map00310","R02851"
"33","map00310","R02852"
"33","map00310","R03026"
"33","map00310","R03030"
"33","map00310","R03102"
"33","map00310","R03103"
"33","map00310","R03168"
"33","map00310","R03275"
"33","map00310","R03283"
"33","map00310","R03284"
"33","map00310","R03349"
"33","map00310","R03376"
"33","map00310","R03378"
"33","map00310","R03380"
"33","map00310","R03451"
"33","map00310","R03666"
"33","map00310","R03875"
"33","map00310","R04029"
"33","map00310","R04142"
"33","map00310","R04174"
"33","map00310","R04175"
"33","map00310","R04313"
"33","map00310","R04687"
"33","map00310","R04688"
"33","map00310","R04866"
"33","map00310","R04867"
"33","map00310","R09738"
"33","map00310","R10090"
"33","map00310","R10091"
"33","map00310","R10270"
"33","map00310","R10564"
"34","map00311","R02170"
"34","map00311","R03062"
"34","map00311","R03063"
"34","map00311","R03064"
"34","map00311","R04147"
"34","map00311","R04870"
"34","map00311","R04872"
"34","map00311","R05229"
"34","map00311","R05230"
"34","map00311","R05301"
"34","map00311","R05302"
"34","map00311","R05303"
"34","map00311","R06361"
"34","map00311","R06363"
"34","map00311","R07400"
"34","map00311","R07401"
"34","map00311","R07402"
"35","map00330","R00005"
"35","map00330","R00111"
"35","map00330","R00131"
"35","map00330","R00135"
"35","map00330","R00149"
"35","map00330","R00150"
"35","map00330","R00178"
"35","map00330","R00239"
"35","map00330","R00243"
"35","map00330","R00245"
"35","map00330","R00248"
"35","map00330","R00253"
"35","map00330","R00256"
"35","map00330","R00259"
"35","map00330","R00411"
"35","map00330","R00471"
"35","map00330","R00551"
"35","map00330","R00552"
"35","map00330","R00554"
"35","map00330","R00557"
"35","map00330","R00558"
"35","map00330","R00559"
"35","map00330","R00562"
"35","map00330","R00563"
"35","map00330","R00565"
"35","map00330","R00566"
"35","map00330","R00667"
"35","map00330","R00669"
"35","map00330","R00670"
"35","map00330","R00671"
"35","map00330","R00707"
"35","map00330","R00708"
"35","map00330","R00774"
"35","map00330","R00832"
"35","map00330","R01086"
"35","map00330","R01151"
"35","map00330","R01152"
"35","map00330","R01154"
"35","map00330","R01155"
"35","map00330","R01156"
"35","map00330","R01157"
"35","map00330","R01246"
"35","map00330","R01248"
"35","map00330","R01249"
"35","map00330","R01251"
"35","map00330","R01252"
"35","map00330","R01253"
"35","map00330","R01255"
"35","map00330","R01398"
"35","map00330","R01416"
"35","map00330","R01563"
"35","map00330","R01566"
"35","map00330","R01617"
"35","map00330","R01881"
"35","map00330","R01883"
"35","map00330","R01884"
"35","map00330","R01914"
"35","map00330","R01915"
"35","map00330","R01920"
"35","map00330","R01954"
"35","map00330","R01986"
"35","map00330","R01987"
"35","map00330","R01989"
"35","map00330","R01990"
"35","map00330","R01991"
"35","map00330","R01992"
"35","map00330","R02280"
"35","map00330","R02282"
"35","map00330","R02283"
"35","map00330","R02549"
"35","map00330","R02575"
"35","map00330","R02649"
"35","map00330","R02825"
"35","map00330","R02869"
"35","map00330","R02894"
"35","map00330","R02895"
"35","map00330","R02922"
"35","map00330","R03177"
"35","map00330","R03178"
"35","map00330","R03180"
"35","map00330","R03187"
"35","map00330","R03249"
"35","map00330","R03290"
"35","map00330","R03291"
"35","map00330","R03292"
"35","map00330","R03293"
"35","map00330","R03295"
"35","map00330","R03296"
"35","map00330","R03313"
"35","map00330","R03314"
"35","map00330","R03443"
"35","map00330","R04025"
"35","map00330","R04189"
"35","map00330","R04217"
"35","map00330","R04221"
"35","map00330","R04374"
"35","map00330","R04443"
"35","map00330","R04444"
"35","map00330","R04445"
"35","map00330","R04446"
"35","map00330","R04447"
"35","map00330","R05049"
"35","map00330","R05050"
"35","map00330","R05051"
"35","map00330","R05052"
"35","map00330","R05053"
"35","map00330","R07245"
"35","map00330","R07414"
"35","map00330","R07415"
"35","map00330","R07417"
"35","map00330","R07418"
"35","map00330","R07419"
"35","map00330","R07420"
"35","map00330","R08197"
"35","map00330","R08714"
"35","map00330","R08937"
"35","map00330","R09076"
"35","map00330","R09077"
"35","map00330","R09079"
"35","map00330","R09080"
"35","map00330","R09081"
